63,0.114983,0.264706,0.390909,0.354988,0.087423,0.629032,0.423077,0.139535,0.12512,0.240964,7.0
64,0.045296,0.372549,0.490909,0.146172,0.067485,0.564516,0.259615,0.44186,0.087526,0.186747,7.0
65,0.160279,0.205882,0.336364,0.429234,0.194785,0.225806,0.288462,0.267442,0.19838,0.301205,5.0
66,0.020906,0.52451,0.381818,0.095128,0.003067,0.483871,0.211538,0.209302,0.062657,0.024096,4.0
67,0.135889,0.254902,0.309091,0.329466,0.161043,0.096774,0.375,0.313953,0.206092,0.349398,5.0
68,0.027875,0.068627,0.572727,0.12761,0.010736,0.33871,0.375,0.197674,0.117409,0.174699,5.0
69,0.135889,0.098039,0.472727,0.310905,0.184049,0.080645,0.384615,0.627907,0.248506,0.277108,8.0
70,0.101045,0.156863,0.145455,0.225058,0.01227,0.451613,0.326923,0.186047,0.082706,0.240964,6.0
71,0.111498,0.215686,0.590909,0.187935,0.021472,0.483871,0.259615,0.534884,0.091382,0.192771,7.0
72,0.10453,0.166667,0.381818,0.341067,0.026074,0.548387,0.317308,0.337209,0.082706,0.186747,6.0
73,0.108014,0.196078,0.618182,0.317865,0.127301,0.209677,0.442308,0.27907,0.22537,0.240964,5.0
74,0.184669,0.147059,0.336364,0.429234,0.210123,0.16129,0.326923,0.255814,0.20802,0.228916,6.0
75,0.163763,0.156863,0.545455,0.345708,0.007669,0.822581,0.115385,0.116279,0.012145,0.204819,7.0
76,0.083624,0.27451,0.190909,0.206497,0.078221,0.725806,0.326923,0.430233,0.082706,0.216867,7.0
77,0.094077,0.176471,0.218182,0.236659,0.02454,0.322581,0.461538,0.255814,0.134759,0.246988,5.0
78,0.108014,0.078431,0.163636,0.36891,0.20092,0.112903,0.346154,0.255814,0.214768,0.180723,7.0
79,0.087108,0.284314,0.427273,0.271462,0.01227,0.645161,0.317308,0.465116,0.090418,0.192771,5.0
80,0.087108,0.186275,0.281818,0.164733,0.009202,0.758065,0.326923,0.127907,0.034894,0.186747,6.0
81,0.15331,0.205882,0.309091,0.531322,0.190184,0.112903,0.336538,0.22093,0.221515,0.180723,6.0
82,0.076655,0.117647,0.536364,0.174014,0.029141,0.564516,0.25,0.383721,0.088105,0.168675,5.0
83,0.10453,0.166667,0.627273,0.273782,0.013804,0.532258,0.269231,0.290698,0.096202,0.186747,6.0
84,0.041812,0.254902,0.5,0.37123,0.070552,0.580645,0.288462,0.406977,0.104298,0.162651,6.0
85,0.10453,0.205882,0.318182,0.208817,0.009202,0.677419,0.317308,0.127907,0.042221,0.295181,6.0
86,0.174216,0.137255,0.345454,0.294664,0.007669,0.177419,0.269231,0.093023,0.117409,0.349398,5.0
87,0.038328,0.088235,0.063636,0.190255,0.006135,0.33871,0.451923,0.174419,0.113552,0.186747,5.0
88,0.087108,0.284314,0.527273,0.180974,0.021472,0.741936,0.326923,0.430233,0.0615,0.090361,7.0
89,0.101045,0.166667,0.418182,0.236659,0.009202,0.5,0.317308,0.360465,0.089261,0.168675,5.0
90,0.059233,0.460784,0.490909,0.359629,0.113497,0.677419,0.307692,0.27907,0.107577,0.03012,6.0
91,0.076655,0.078431,0.218182,0.320186,0.015337,0.322581,0.451923,0.162791,0.123192,0.210843,5.0
92,0.139373,0.107843,0.418182,0.401392,0.127301,0.306452,0.384615,0.27907,0.17139,0.156627,6.0
93,0.236934,0.147059,0.190909,0.232019,0.010736,0.193548,0.326923,0.232558,0.114324,0.493976,6.0
94,0.205575,0.284314,0.409091,0.466357,0.174847,0.274194,0.221154,0.430233,0.190668,0.277108,6.0
95,0.087108,0.22549,0.763636,0.25058,0.027607,0.806452,0.134615,0.267442,0.033738,0.120482,7.0
96,0.108014,0.367647,0.445455,0.225058,0.019939,0.967742,0.115385,0.709302,0.006748,0.108434,7.0
97,0.013937,0.264706,0.590909,0.146172,0.006135,0.548387,0.173077,0.139535,0.059571,0.222892,5.0
98,0.094077,0.401961,0.445455,0.324826,0.09816,0.322581,0.384615,0.127907,0.155966,0.295181,5.0
99,0.076655,0.254902,0.672727,0.331787,0.121166,0.483871,0.278846,0.488372,0.174282,0.180723,7.0
100,0.027875,0.303922,0.572727,0.359629,0.015337,0.274194,0.259615,0.337209,0.155195,0.210843,5.0
101,0.059233,0.22549,0.409091,0.215777,0.035276,0.483871,0.25,0.151163,0.07885,0.228916,7.0
102,0.027875,0.343137,0.327273,0.134571,0.01227,0.548387,0.25,0.22093,0.094273,0.192771,5.0
103,0.114983,0.166667,0.290909,0.443155,0.191718,0.145161,0.336538,0.27907,0.221515,0.216867,7.0
104,0.118467,0.196078,0.245455,0.24826,0.055215,0.693548,0.355769,0.22093,0.074995,0.204819,8.0
105,0.052265,0.22549,0.4,0.25058,0.01227,0.403226,0.326923,0.151163,0.109697,0.144578,5.0
106,0.181185,0.181373,0.481818,0.438515,0.122699,0.354839,0.278846,0.22093,0.161751,0.13253,5.0
107,0.034843,0.205882,0.609091,0.257541,0.030675,0.967742,0.192308,0.662791,0.044149,0.126506,7.0
108,0.121951,0.098039,0.527273,0.194896,0.013804,0.451613,0.288462,0.267442,0.094273,0.222892,6.0
109,0.12892,0.137255,0.418182,0.24826,0.093558,0.564516,0.288462,0.27907,0.102949,0.246988,6.0
110,0.132404,0.156863,0.527273,0.308585,0.271472,0.112903,0.288462,0.22093,0.248506,0.186747,5.0
111,0.101045,0.382353,0.454545,0.37819,0.127301,0.193548,0.278846,0.44186,0.179101,0.204819,5.0
112,0.111498,0.490196,0.563636,0.324826,0.096626,0.274194,0.144231,0.406977,0.140544,0.042169,5.0
113,0.097561,0.176471,0.690909,0.222738,0.018405,0.725806,0.182692,0.348837,0.054752,0.180723,7.0
114,0.083624,0.088235,0.327273,0.290023,0.082822,0.290323,0.211538,0.372093,0.130904,0.126506,6.0
115,0.142857,0.196078,0.418182,0.222738,0.044479,0.677419,0.278846,0.186047,0.059764,0.253012,6.0
116,0.045296,0.137255,0.381818,0.220418,0.038344,0.112903,0.221154,0.232558,0.148254,0.138554,5.0
117,0.073171,0.147059,0.545455,0.348028,0.138037,0.290323,0.403846,0.290698,0.208984,0.222892,4.0
118,0.139373,0.196078,0.345454,0.236659,0.263804,0.145161,0.211538,0.267442,0.228456,0.144578,6.0
119,0.15331,0.245098,0.481818,0.310905,0.067485,0.516129,0.298077,0.244186,0.101985,0.156627,7.0
120,0.118467,0.098039,0.8,0.273782,0.015337,0.387097,0.25,0.523256,0.121264,0.186747,7.0
121,0.146341,0.27451,0.290909,0.24826,0.197853,0.193548,0.365385,0.302326,0.213803,0.289157,5.0
122,0.114983,0.372549,0.4,0.201856,0.070552,0.709677,0.278846,0.255814,0.080585,0.162651,7.0
123,0.080139,0.068627,0.445455,0.201856,0.165644,0.322581,0.240385,0.313953,0.201079,0.204819,6.0
124,0.118467,0.078431,0.190909,0.199536,0.018405,0.645161,0.298077,0.430233,0.046462,0.222892,6.0
125,0.052265,0.088235,0.427273,0.273782,0.052147,0.419355,0.307692,0.197674,0.121264,0.198795,7.0
126,0.062718,0.127451,0.309091,0.185615,0.009202,0.177419,0.384615,0.27907,0.12512,0.162651,5.0
127,0.111498,0.245098,0.590909,0.385151,0.009202,0.225806,0.240385,0.372093,0.121264,0.162651,6.0
128,0.062718,0.176471,0.363636,0.164733,0.055215,0.564516,0.298077,0.197674,0.072875,0.162651,6.0
129,0.170732,0.205882,0.4,0.50116,0.259202,0.241935,0.365385,0.511628,0.242722,0.349398,6.0
130,0.073171,0.313726,0.3,0.2529,0.111963,0.854839,0.413462,0.27907,0.089647,0.192771,7.0
131,0.10453,0.137255,0.5,0.37819,0.013804,0.516129,0.336538,0.302326,0.093117,0.156627,6.0
132,0.146341,0.186275,0.309091,0.352668,0.162577,0.145161,0.384615,0.22093,0.204163,0.349398,6.0
133,0.090592,0.22549,0.481818,0.197216,0.059816,0.919355,0.192308,0.348837,0.037593,0.192771,7.0
134,0.149826,0.196078,0.363636,0.419954,0.150307,0.129032,0.269231,0.337209,0.201079,0.138554,5.0
135,0.045296,0.147059,0.390909,0.234339,0.256135,0.193548,0.259615,0.232558,0.215346,0.150602,6.0
136,0.066202,0.098039,0.318182,0.199536,0.02454,0.693548,0.182692,0.372093,0.042221,0.156627,6.0
137,0.125436,0.137255,0.290909,0.273782,0.009202,0.193548,0.288462,0.372093,0.119337,0.216867,5.0
138,0.111498,0.833333,0.363636,0.412993,0.122699,0.354839,0.576923,0.430233,0.236939,0.271084,4.0
139,0.073171,0.04902,0.345454,0.146172,0.015337,0.564516,0.211538,0.325581,0.050704,0.216867,7.0
140,0.118467,0.176471,0.227273,0.232019,0.015337,0.629032,0.355769,0.244186,0.064199,0.186747,6.0
141,0.116725,0.176471,0.536364,0.480278,0.052147,0.241935,0.278846,0.534884,0.163678,0.156627,5.0
142,0.114983,0.205882,0.4,0.424594,0.111963,0.241935,0.259615,0.337209,0.161943,0.313253,6.0
143,0.066202,0.098039,0.436364,0.299304,0.08589,0.403226,0.355769,0.383721,0.160979,0.222892,6.0
144,0.135889,0.45098,0.572727,0.401392,0.240798,0.387097,0.269231,0.372093,0.221515,0.126506,6.0
145,0.076655,0.127451,0.336364,0.271462,0.009202,0.467742,0.288462,0.755814,0.100829,0.253012,6.0
146,0.139373,0.117647,0.572727,0.322506,0.018405,0.5,0.365385,0.511628,0.120301,0.204819,6.0
147,0.121951,0.264706,0.5,0.192575,0.030675,0.774194,0.230769,0.360465,0.043763,0.186747,7.0
148,0.160279,0.107843,0.372727,0.382831,0.153374,0.403226,0.365385,0.186047,0.175246,0.228916,6.0
149,0.013937,0.235294,0.4,0.204176,0.064417,0.209677,0.230769,0.325581,0.137458,0.072289,5.0
150,0.073171,0.411765,0.581818,0.278422,0.021472,0.870968,0.134615,0.639535,0.045883,0.108434,7.0
151,0.076655,0.161765,0.363636,0.331787,0.007669,0.209677,0.173077,0.232558,0.107769,0.192771,6.0
152,0.156794,0.186275,0.445455,0.348028,0.087423,0.483871,0.230769,0.44186,0.110083,0.192771,6.0
153,0.15331,0.166667,0.3,0.37123,0.015337,0.403226,0.317308,0.22093,0.105842,0.168675,5.0
154,0.041812,0.147059,0.409091,0.190255,0.070552,0.274194,0.365385,0.674419,0.149798,0.240964,5.0
155,0.087108,0.058824,0.309091,0.264501,0.084356,0.306452,0.192308,0.44186,0.125505,0.090361,6.0
156,0.167247,0.254902,0.518182,0.366589,0.092025,0.322581,0.192308,0.465116,0.134759,0.126506,5.0
157,0.121951,0.098039,0.590909,0.350348,0.01227,0.5,0.288462,0.267442,0.101985,0.277108,5.0
158,0.076655,0.264706,0.609091,0.24826,0.110429,0.532258,0.115385,0.209302,0.102178,0.150602,6.0
159,0.125436,0.078431,0.445455,0.271462,0.118098,0.193548,0.307692,0.139535,0.167534,0.192771,5.0
160,0.121951,0.156863,0.436364,0.269142,0.093558,0.306452,0.307692,0.197674,0.139773,0.180723,5.0
161,0.125436,0.078431,0.190909,0.227378,0.111963,0.629032,0.432692,0.174419,0.114709,0.222892,6.0
162,0.125436,0.127451,0.254545,0.287703,0.157975,0.112903,0.355769,0.162791,0.206092,0.409639,5.0
163,0.160279,0.196078,0.290909,0.431555,0.108896,0.483871,0.394231,0.383721,0.159823,0.295181,6.0
164,0.062718,0.27451,0.345454,0.169374,0.147239,0.66129,0.259615,0.244186,0.10854,0.228916,7.0
165,0.188153,0.205882,0.290909,0.389791,0.107362,0.564516,0.326923,0.116279,0.109697,0.240964,6.0
166,0.10453,0.313726,0.290909,0.392111,0.136503,0.467742,0.384615,0.244186,0.161751,0.156627,6.0
167,0.041812,0.421569,0.454545,0.338747,0.023006,0.806452,0.278846,0.44186,0.063428,0.144578,6.0
168,0.198606,0.137255,0.454545,0.303944,0.168712,0.451613,0.269231,0.209302,0.157123,0.204819,5.0
169,0.090592,0.102941,0.754545,0.25058,0.007669,0.370968,0.173077,0.267442,0.090418,0.295181,6.0
170,0.10453,0.147059,0.281818,0.364269,0.22546,0.193548,0.365385,0.255814,0.221515,0.156627,4.0
171,0.010453,0.088235,0.372727,0.044084,0.001534,0.419355,0.201923,0.116279,0.052824,0.168675,5.0
172,0.087108,0.264706,0.618182,0.180974,0.090491,0.548387,0.307692,0.232558,0.12512,0.180723,7.0
173,0.222997,0.166667,0.454545,0.406032,0.20092,0.145161,0.384615,0.616279,0.243878,0.204819,5.0
174,0.038328,0.196078,0.227273,0.199536,0.055215,0.822581,0.221154,0.55814,0.036051,0.138554,6.0
175,0.045296,0.147059,0.545455,0.222738,0.013804,0.516129,0.240385,0.232558,0.074995,0.198795,6.0
176,0.184669,0.205882,0.336364,0.324826,0.156442,0.478495,0.211538,0.430233,0.127049,0.246988,7.0
177,0.076655,0.215686,0.518182,0.410673,0.010736,0.306452,0.298077,0.372093,0.125313,0.180723,4.0
178,0.066202,0.215686,0.436364,0.389791,0.02454,0.548387,0.307692,0.406977,0.087719,0.168675,5.0
179,0.149826,0.254902,0.572727,0.517401,0.107362,0.322581,0.230769,0.465116,0.161751,0.174699,6.0
180,0.149826,0.147059,0.0,0.364269,0.207055,0.274194,0.596154,0.244186,0.22537,0.162651,6.0
181,0.055749,0.401961,0.472727,0.220418,0.070552,0.435484,0.336538,0.267442,0.155966,0.192771,4.0
182,0.069686,0.127451,0.490909,0.206497,0.003067,0.612903,0.211538,0.116279,0.044341,0.228916,6.0
183,0.101045,0.137255,0.636364,0.213457,0.021472,0.548387,0.346154,0.383721,0.11548,0.198795,5.0
184,0.041812,0.166667,0.254545,0.194896,0.096626,0.435484,0.346154,0.302326,0.130904,0.222892,7.0
185,0.101045,0.166667,0.190909,0.194896,0.009202,0.532258,0.519231,0.174419,0.086562,0.204819,7.0
186,0.135889,0.166667,0.281818,0.554524,0.205521,0.112903,0.403846,0.406977,0.221515,0.156627,6.0
187,0.041812,0.264706,0.336364,0.299304,0.02454,0.177419,0.201923,0.325581,0.117409,0.283133,5.0
188,0.066202,0.127451,0.3,0.299304,0.021472,0.467742,0.394231,0.348837,0.089647,0.23494,5.0
189,0.209059,0.196078,0.309091,0.356148,0.18865,0.177419,0.336538,0.267442,0.217659,0.325301,6.0
190,0.118467,0.176471,0.427273,0.357309,0.088957,0.564516,0.375,0.55814,0.127049,0.204819,6.0
191,0.073171,0.088235,0.145455,0.229698,0.125767,0.403226,0.451923,0.139535,0.146327,0.295181,4.0
192,0.087108,0.22549,0.327273,0.283063,0.05138,0.774194,0.365385,0.523256,0.07885,0.295181,7.0
193,0.108014,0.215686,0.454545,0.308585,0.023006,0.790323,0.240385,0.27907,0.047233,0.174699,7.0
194,0.146341,0.088235,0.318182,0.280742,0.019939,0.274194,0.221154,0.22093,0.104878,0.126506,5.0
195,0.094077,0.215686,0.536364,0.169374,0.029141,0.612903,0.230769,0.453488,0.068247,0.180723,7.0
196,0.184669,0.22549,0.427273,0.512761,0.105828,0.290323,0.192308,0.27907,0.150183,0.186747,5.0
197,0.094077,0.245098,0.381818,0.338747,0.09816,0.241935,0.288462,0.232558,0.161751,0.26506,5.0
198,0.04878,0.147059,0.509091,0.190255,0.018405,0.612903,0.240385,0.209302,0.067283,0.180723,6.0
199,0.041812,0.137255,0.4,0.201856,0.01227,0.322581,0.240385,0.244186,0.117409,0.343374,6.0
200,0.099303,0.166667,0.4,0.484919,0.011503,0.241935,0.278846,0.360465,0.130518,0.186747,5.0
201,0.062718,0.068627,0.336364,0.174014,0.016871,0.548387,0.278846,0.360465,0.064584,0.228916,6.0
202,0.118467,0.117647,0.563636,0.264501,0.015337,0.451613,0.336538,0.255814,0.1016,0.156627,6.0
203,0.132404,0.166667,0.4,0.2529,0.026074,0.629032,0.307692,0.302326,0.068054,0.271084,7.0
204,0.139373,0.382353,0.218182,0.489559,0.190184,0.193548,0.365385,0.337209,0.22537,0.295181,5.0
205,0.038328,0.156863,0.463636,0.290023,0.095092,0.322581,0.403846,0.55814,0.174474,0.289157,5.0
206,0.062718,0.352941,0.245455,0.266821,0.08589,0.306452,0.615385,0.337209,0.186813,0.53012,4.0
207,0.101045,0.196078,0.418182,0.322506,0.015337,0.435484,0.336538,0.290698,0.090032,0.210843,5.0
208,0.097561,0.176471,0.336364,0.259861,0.021472,0.580645,0.403846,0.581395,0.094273,0.216867,7.0
209,0.233449,0.166667,0.381818,0.424594,0.16411,0.354839,0.25,0.325581,0.166184,0.192771,6.0
210,0.184669,0.088235,0.518182,0.331787,0.06135,0.209677,0.298077,0.174419,0.155966,0.13253,6.0
211,0.163763,0.117647,0.445455,0.445476,0.072086,0.241935,0.211538,0.244186,0.145556,0.144578,5.0
212,0.101045,0.156863,0.3,0.220418,0.029141,0.532258,0.336538,0.395349,0.076923,0.180723,7.0
213,0.10453,0.196078,0.481818,0.236659,0.127301,0.483871,0.278846,0.372093,0.143435,0.204819,7.0
214,0.118467,0.039216,0.554545,0.171694,0.01227,0.467742,0.201923,0.232558,0.069982,0.168675,7.0
215,0.149826,0.068627,0.390909,0.234339,0.242331,0.274194,0.307692,0.174419,0.206092,0.174699,6.0
216,0.069686,0.147059,0.290909,0.199536,0.110429,0.645161,0.442308,0.139535,0.123192,0.295181,6.0
217,0.087108,0.362745,0.309091,0.262181,0.390337,0.419355,0.288462,0.232558,0.305378,0.168675,6.0
218,0.205575,0.176471,0.2,0.37587,0.229294,0.129032,0.307692,0.151163,0.221515,0.277108,6.0
219,0.038328,0.235294,0.318182,0.287703,0.018405,0.241935,0.355769,0.186047,0.128976,0.156627,5.0
220,0.15331,0.411765,0.427273,0.243619,0.003067,0.193548,0.326923,0.139535,0.117409,0.0,4.0
221,0.097561,0.186275,0.345454,0.324826,0.027607,0.193548,0.326923,0.337209,0.12512,0.162651,6.0
222,0.125436,0.166667,0.645455,0.345708,0.105828,0.258065,0.336538,0.186047,0.181029,0.174699,5.0
223,0.080139,0.539216,0.409091,0.287703,0.010736,0.354839,0.288462,0.197674,0.107962,0.024096,4.0
224,0.052265,0.406863,0.281818,0.278422,0.067485,0.209677,0.211538,0.162791,0.132061,0.162651,5.0
225,0.076655,0.088235,0.418182,0.25522,0.015337,0.33871,0.413462,0.348837,0.132061,0.126506,6.0
226,0.160279,0.196078,0.190909,0.366589,0.328221,0.112903,0.288462,0.325581,0.267785,0.240964,5.0
227,0.052265,0.186275,0.545455,0.171694,0.013804,0.5,0.221154,0.255814,0.070368,0.186747,7.0
228,0.114983,0.186275,0.2,0.292343,0.015337,0.483871,0.326923,0.27907,0.094273,0.253012,6.0
229,0.181185,0.284314,0.463636,0.364269,0.136503,0.322581,0.298077,0.232558,0.16522,0.138554,5.0
230,0.052265,0.107843,0.463636,0.134571,0.007669,0.370968,0.173077,0.360465,0.090418,0.23494,6.0
231,0.097561,0.078431,0.6,0.489559,0.095859,0.33871,0.307692,0.418605,0.175631,0.156627,6.0
232,0.034843,0.147059,0.481818,0.12993,0.015337,0.758065,0.317308,0.209302,0.05186,0.23494,7.0
233,0.097561,0.245098,0.409091,0.322506,0.029141,0.758065,0.259615,0.244186,0.048775,0.228916,6.0
234,0.111498,0.495098,0.563636,0.315545,0.099693,0.274194,0.144231,0.406977,0.142471,0.042169,6.0
235,0.101045,0.117647,0.372727,0.218097,0.125767,0.483871,0.307692,0.313953,0.130518,0.210843,6.0
236,0.125436,0.078431,0.427273,0.2529,0.125,0.435484,0.25,0.22093,0.142279,0.192771,5.0
237,0.080139,0.245098,0.581818,0.25058,0.015337,0.209677,0.25,0.325581,0.138616,0.144578,5.0
238,0.1777,0.166667,0.263636,0.392111,0.193252,0.16129,0.346154,0.302326,0.202236,0.216867,6.0
239,0.275261,0.137255,0.3,0.343387,0.059816,0.435484,0.240385,0.627907,0.109697,0.162651,7.0
240,0.184669,0.127451,0.563636,0.359629,0.17638,0.225806,0.211538,0.197674,0.190668,0.144578,5.0
241,0.073171,0.147059,0.463636,0.2529,0.096626,0.387097,0.240385,0.27907,0.128976,0.198795,6.0
242,0.203833,0.176471,0.309091,0.360789,0.185583,0.177419,0.336538,0.267442,0.217659,0.319277,6.0
243,0.031359,0.22549,0.163636,0.148492,0.092025,0.580645,0.5,0.186047,0.128976,0.289157,5.0
244,0.111498,0.235294,0.454545,0.197216,0.062883,0.822581,0.201923,0.406977,0.048775,0.168675,7.0
245,0.041812,0.117647,0.309091,0.218097,0.239264,0.193548,0.326923,0.162791,0.223443,0.36747,6.0
246,0.219512,0.156863,0.309091,0.394432,0.173313,0.209677,0.240385,0.418605,0.182765,0.13253,6.0
247,0.076655,0.098039,0.572727,0.187935,0.138037,0.225806,0.25,0.313953,0.177173,0.192771,6.0
248,0.111498,0.078431,0.145455,0.187935,0.030675,0.516129,0.307692,0.290698,0.064777,0.180723,6.0
249,0.114983,0.196078,0.4,0.296984,0.133436,0.387097,0.288462,0.162791,0.144399,0.26506,6.0
250,0.121951,0.156863,0.427273,0.204176,0.009202,0.33871,0.336538,0.55814,0.105842,0.174699,6.0
